timestamp,open,high,low,close,volume
1774533600.0,4415.0,4500.0,4410.0,4450.04,772.8127
1774534500.0,4450.48,4471.89,4448.21,4462.28,200.8206
1774535400.0,4462.21,4480.0,4459.53,4461.56,119.1121
1774536300.0,4461.14,4468.98,4447.84,4466.26,81.945
1774537200.0,4465.98,4469.74,4451.9,4455.88,95.3022
1774538100.0,4455.89,4457.4,4449.59,4455.14,13.4739
1774539000.0,4454.0,4454.0,4438.4,4440.41,22.9534
1774539900.0,4440.4,4446.66,4435.57,4437.59,50.3107
1774540800.0,4437.6,4441.45,4427.07,4439.81,54.0385
1774541700.0,4439.8,4439.8,4389.42,4398.79,77.5105
1774542600.0,4398.2,4398.2,4370.18,4383.89,36.6406
1774543500.0,4384.0,4394.07,4382.7,4392.43,39.38
1774544400.0,4392.02,4403.2,4389.6,4399.2,35.8003
1774545300.0,4399.0,4399.01,4382.4,4385.71,39.8099
1774546200.0,4385.8,4395.99,4383.2,4388.59,46.1958
1774547100.0,4388.6,4394.35,4383.29,4384.6,23.3692
1774548000.0,4385.0,4393.19,4385.0,4391.94,55.2222
1774548900.0,4392.39,4392.39,4373.17,4376.39,17.1239
1774549800.0,4376.4,4397.94,4376.4,4395.67,36.8593
1774550700.0,4396.2,4399.39,4394.8,4397.21,5.7356
1774551600.0,4397.8,4401.89,4385.81,4390.33,11.6481
1774552500.0,4390.6,4394.0,4382.8,4383.13,8.2432
1774553400.0,4383.2,4390.0,4379.8,4383.68,7.1819
1774554300.0,4383.21,4383.29,4364.82,4368.4,106.9654
1774555200.0,4368.59,4417.62,4357.7,4399.79,137.2575
1774556100.0,4402.99,4419.19,4386.4,4407.88,90.7213
1774557000.0,4407.81,4421.39,4401.84,4408.27,35.375
1774557900.0,4408.11,4411.54,4377.51,4382.94,29.0046
1774558800.0,4383.62,4387.78,4383.62,4387.19,3.646
1774559700.0,4386.49,4393.57,4386.49,4392.8,5.1725
1774560600.0,4393.02,4393.21,4390.87,4391.76,9.4769
1774561500.0,4392.05,4395.87,4392.05,4394.23,34.7542
1774562400.0,4394.36,4402.28,4384.8,4401.47,66.7641
1774563300.0,4402.17,4405.39,4393.23,4396.91,23.2245
1774564200.0,4396.2,4412.0,4394.41,4405.23,26.8355
1774565100.0,4405.23,4413.14,4401.58,4413.14,58.0847
1774566000.0,4412.2,4412.64,4390.01,4393.39,40.9006
1774566900.0,4393.04,4401.83,4392.0,4399.8,45.0054
1774567800.0,4400.0,4408.37,4397.4,4401.0,26.1963
1774568700.0,4401.4,4406.44,4398.22,4406.39,28.8646
1774569600.0,4406.4,4410.8,4405.21,4405.21,6.5332
1774570500.0,4405.21,4405.8,4385.4,4391.19,24.6224
1774571400.0,4391.4,4396.25,4389.0,4390.62,19.0924
1774572300.0,4391.15,4391.15,4377.8,4380.4,41.978
1774573200.0,4380.2,4398.83,4378.67,4394.6,62.1898
1774574100.0,4394.97,4406.13,4392.8,4405.66,18.5467
1774575000.0,4406.2,4419.19,4405.4,4419.13,31.1791
1774575900.0,4419.15,4419.15,4412.6,4416.8,7.6141
1774576800.0,4417.2,4438.39,4417.14,4434.8,20.661
1774577700.0,4434.78,4435.43,4427.2,4430.4,11.1266
1774578600.0,4430.0,4432.4,4426.4,4429.37,10.3829
1774579500.0,4429.37,4437.8,4428.8,4431.2,20.2958
1774580400.0,4431.4,4433.8,4421.9,4427.8,24.39
1774581300.0,4428.2,4435.6,4427.4,4434.95,18.6155
1774582200.0,4435.6,4444.59,4431.41,4438.4,50.7752
1774583100.0,4438.2,4439.15,4434.81,4436.82,34.6343
1774584000.0,4437.4,4438.41,4431.72,4433.21,21.1415
1774584900.0,4433.2,4435.95,4430.8,4432.75,15.8432
1774585800.0,4432.75,4440.77,4432.75,4440.6,40.4807
1774586700.0,4440.8,4447.8,4440.8,4446.0,31.0167
1774587600.0,4445.8,4446.84,4441.85,4445.0,49.2903
1774588500.0,4444.8,4446.94,4440.27,4441.59,19.9708
1774589400.0,4442.0,4471.06,4442.0,4463.6,41.4475
1774590300.0,4463.4,4465.2,4452.19,4452.19,9.6666
1774591200.0,4452.14,4467.99,4450.21,4467.99,13.1952
1774592100.0,4467.4,4467.4,4455.99,4460.91,12.0442
1774593000.0,4460.91,4465.0,4458.13,4462.37,6.3187
1774593900.0,4462.37,4462.37,4452.8,4456.36,28.966
1774594800.0,4455.86,4458.03,4445.6,4451.58,22.0823
1774595700.0,4451.46,4453.99,4449.4,4449.4,38.1508
1774596600.0,4449.56,4452.4,4443.81,4445.2,12.469
1774597500.0,4445.8,4450.4,4442.39,4444.0,3.9559
1774598400.0,4444.2,4447.79,4441.4,4445.4,15.8752
1774599300.0,4445.0,4445.0,4428.31,4431.14,12.7017
1774600200.0,4432.06,4436.82,4426.64,4432.76,23.7415
1774601100.0,4431.92,4435.8,4422.32,4422.79,19.9101
1774602000.0,4422.92,4428.15,4417.43,4426.12,144.4026
1774602900.0,4426.12,4433.94,4425.71,4433.2,131.4457
1774603800.0,4433.2,4436.46,4428.53,4430.26,102.825
1774604700.0,4430.27,4430.27,4424.51,4425.99,94.4255
1774605600.0,4426.0,4430.0,4421.75,4423.71,81.0617
1774606500.0,4423.7,4428.15,4421.84,4426.37,92.8757
1774607400.0,4426.37,4427.02,4408.8,4410.97,76.6196
1774608300.0,4410.97,4414.11,4406.84,4410.81,81.1101
1774609200.0,4410.82,4412.69,4401.65,4407.93,75.1154
1774610100.0,4407.79,4412.29,4404.0,4411.63,103.8407
1774611000.0,4411.63,4417.58,4409.43,4417.01,111.4137
1774611900.0,4417.33,4421.24,4412.19,4415.41,74.7892
1774612800.0,4415.44,4421.19,4408.95,4420.05,65.6347
1774613700.0,4420.05,4429.9,4413.55,4424.75,43.0753
1774614600.0,4424.92,4431.92,4420.01,4429.02,57.0741
1774615500.0,4429.05,4440.81,4429.05,4433.3,70.8863
1774616400.0,4433.3,4438.29,4420.0,4423.51,59.8566
1774617300.0,4423.49,4436.68,4415.25,4419.03,78.9319
1774618200.0,4418.98,4427.26,4410.48,4424.97,58.6281
1774619100.0,4424.96,4437.0,4417.04,4428.24,52.5324
1774620000.0,4427.99,4457.6,4427.49,4456.04,98.2561
1774620900.0,4455.54,4464.53,4446.86,4449.06,105.8858
1774621800.0,4448.65,4457.06,4446.21,4456.59,87.662
1774622700.0,4456.58,4505.68,4456.58,4500.92,158.2935
1774623600.0,4500.93,4526.87,4494.16,4518.16,160.5212
1774624500.0,4518.15,4545.69,4513.54,4534.6,120.66
1774625400.0,4534.6,4543.09,4518.06,4522.16,100.5722
1774626300.0,4522.17,4526.34,4512.15,4513.72,60.9011
1774627200.0,4513.78,4522.13,4507.12,4517.7,72.185
1774628100.0,4517.69,4522.61,4514.52,4517.07,53.7113
1774629000.0,4517.08,4517.39,4497.83,4503.93,127.6284
1774629900.0,4503.86,4513.84,4500.24,4509.21,68.919
1774630800.0,4509.08,4514.0,4501.39,4505.43,25.2025
1774631700.0,4505.42,4505.43,4480.34,4486.16,52.827
1774632600.0,4486.17,4492.08,4479.81,4482.73,46.5767
1774633500.0,4482.9,4491.4,4478.83,4479.0,21.9041
1774634400.0,4479.0,4490.6,4478.99,4490.03,27.8947
1774635300.0,4490.21,4503.2,4490.21,4502.63,30.5447
1774636200.0,4502.62,4524.4,4502.62,4523.36,185.5347
1774637100.0,4523.19,4523.19,4512.11,4515.84,28.3675
1774638000.0,4515.84,4517.12,4506.87,4511.79,25.9637
1774638900.0,4511.8,4524.72,4511.3,4522.67,39.1761
1774639800.0,4522.68,4526.0,4505.17,4511.97,174.9439
1774640700.0,4511.96,4527.95,4506.01,4518.23,118.1334
1774641600.0,4518.31,4523.69,4511.29,4513.49,18.2453
1774642500.0,4513.49,4513.5,4505.79,4508.56,41.0975
1774643400.0,4508.57,4512.14,4499.39,4504.65,60.2223
1774644300.0,4504.49,4504.49,4488.06,4489.44,64.8899
1774645200.0,4489.43,4491.22,4483.98,4485.44,91.1745
1774646100.0,4485.43,4489.16,4483.0,4487.75,45.1766
1774647000.0,4487.75,4495.85,4487.59,4495.85,16.8139
1774647900.0,4495.83,4496.88,4493.02,4494.31,12.0301
1774648800.0,4494.3,4495.5,4493.84,4495.49,9.6337
1774649700.0,4495.5,4495.53,4493.25,4493.25,12.1517
1774650600.0,4493.25,4494.42,4493.25,4493.26,10.7086
1774651500.0,4493.26,4494.35,4493.25,4494.17,15.9392
1774652400.0,4494.16,4494.36,4492.68,4494.32,24.1041
1774653300.0,4494.33,4494.37,4493.94,4494.04,20.2287
1774654200.0,4494.01,4495.4,4494.01,4495.4,28.3706
1774655100.0,4495.4,4495.59,4494.48,4494.53,23.3286
1774656000.0,4494.53,4496.5,4494.48,4495.32,22.2729
1774656900.0,4495.06,4497.26,4494.7,4496.23,18.6722
1774657800.0,4496.24,4496.57,4495.9,4496.36,18.2723
1774658700.0,4496.35,4496.83,4495.01,4495.01,21.0311
1774659600.0,4495.02,4495.33,4494.0,4494.0,42.8462
1774660500.0,4494.0,4494.51,4490.16,4490.17,48.6599
1774661400.0,4490.17,4490.18,4485.68,4487.36,33.1576
1774662300.0,4487.35,4487.37,4484.8,4487.26,28.4023
1774663200.0,4487.26,4487.37,4487.13,4487.34,32.1951
1774664100.0,4487.33,4487.37,4485.83,4486.42,55.9187
1774665000.0,4486.42,4487.37,4486.24,4486.37,51.9929
1774665900.0,4486.37,4487.35,4485.6,4486.99,60.6166
1774666800.0,4487.0,4488.79,4486.99,4487.93,91.7344
1774667700.0,4487.93,4488.36,4487.06,4488.07,247.2414
1774668600.0,4487.9,4489.95,4487.58,4489.49,324.5066
1774669500.0,4489.66,4490.79,4488.91,4489.6,129.837
1774670400.0,4489.61,4489.91,4484.57,4485.0,254.7531
1774671300.0,4485.01,4487.39,4484.61,4487.05,112.1264
1774672200.0,4487.05,4487.38,4486.2,4486.43,268.7215
1774673100.0,4486.44,4487.8,4486.2,4487.38,88.1822
1774674000.0,4487.39,4494.0,4487.38,4493.85,188.2365
1774674900.0,4493.86,4497.74,4493.61,4497.41,286.7111
1774675800.0,4497.41,4498.21,4495.03,4495.04,237.6525
1774676700.0,4495.03,4498.54,4494.98,4497.68,160.8183
1774677600.0,4497.68,4498.54,4496.92,4498.22,33.9656
1774678500.0,4498.21,4499.3,4498.14,4498.19,70.2952
1774679400.0,4498.19,4498.21,4496.83,4496.87,92.9295
1774680300.0,4496.87,4498.46,4496.72,4497.46,143.7241
1774681200.0,4497.47,4497.47,4496.67,4497.28,82.7146
1774682100.0,4497.29,4497.34,4496.34,4496.35,51.4771
1774683000.0,4496.34,4496.35,4495.12,4495.33,29.4575
1774683900.0,4495.32,4497.57,4495.32,4496.59,140.8263
1774684800.0,4496.58,4496.58,4493.44,4494.77,49.6749
1774685700.0,4494.76,4496.12,4494.11,4495.84,457.7571
1774686600.0,4495.84,4496.03,4494.52,4495.12,386.8717
1774687500.0,4495.13,4495.46,4494.87,4494.99,331.8183
1774688400.0,4494.99,4495.55,4494.41,4495.28,194.0036
1774689300.0,4495.28,4495.29,4494.81,4495.21,32.4244
1774690200.0,4495.21,4495.32,4494.74,4494.77,337.0424
1774691100.0,4494.78,4494.78,4494.6,4494.61,289.4156
1774692000.0,4494.61,4494.62,4494.19,4494.2,59.1678
1774692900.0,4494.2,4494.2,4492.76,4492.77,33.3765
1774693800.0,4492.76,4492.77,4491.8,4492.37,50.1739
1774694700.0,4492.37,4492.38,4492.36,4492.37,30.873
1774695600.0,4492.38,4494.3,4492.37,4494.13,40.9199
1774696500.0,4494.13,4494.14,4494.06,4494.07,28.7675
1774697400.0,4494.06,4494.07,4493.38,4493.39,21.4032
1774698300.0,4493.38,4494.35,4493.38,4494.35,31.3265
1774699200.0,4494.35,4496.47,4494.32,4495.72,62.5622
1774700100.0,4495.73,4496.46,4494.65,4494.66,50.2803
1774701000.0,4494.65,4494.68,4494.5,4494.5,50.0048
1774701900.0,4494.51,4496.63,4494.5,4496.06,82.1701
1774702800.0,4496.07,4496.16,4495.4,4495.41,201.1946
1774703700.0,4495.42,4495.78,4494.99,4495.1,196.0646
