timestamp,open,high,low,close,volume
1771130700.0,2077.84,2080.88,2074.0,2076.31,2104.0584
1771131600.0,2076.31,2086.11,2075.12,2083.5,3152.1266
1771132500.0,2083.51,2093.75,2083.3,2090.53,4191.7148
1771133400.0,2090.52,2094.72,2087.84,2090.69,3055.5373
1771134300.0,2090.68,2096.11,2088.67,2088.68,3118.2063
1771135200.0,2088.67,2090.99,2085.55,2087.31,1790.6496
1771136100.0,2087.32,2094.41,2086.18,2090.1,2751.0122
1771137000.0,2090.1,2094.71,2088.41,2088.41,2613.11
1771137900.0,2088.4,2089.37,2082.61,2085.85,1927.5472
1771138800.0,2085.85,2088.34,2084.02,2084.85,2115.608
1771139700.0,2084.86,2090.46,2082.47,2085.78,14940.8667
1771140600.0,2085.78,2103.32,2083.67,2090.18,11819.0366
1771141500.0,2090.18,2093.35,2088.75,2091.41,5886.2173
1771142400.0,2091.41,2096.82,2084.26,2085.01,8928.5375
1771143300.0,2085.02,2089.56,2076.16,2076.38,5310.5175
1771144200.0,2076.34,2077.74,2055.92,2063.72,9512.0423
1771145100.0,2063.72,2070.07,2061.31,2069.2,3564.9956
1771146000.0,2069.2,2078.86,2066.02,2074.05,3809.2755
1771146900.0,2074.04,2075.36,2070.84,2075.26,2058.4736
1771147800.0,2075.25,2075.45,2068.03,2071.11,1551.5933
1771148700.0,2071.11,2071.9,2066.89,2068.7,2049.6709
1771149600.0,2068.7,2070.26,2054.36,2058.01,3297.1998
1771150500.0,2058.0,2064.18,2055.09,2062.92,2423.2499
1771151400.0,2062.92,2063.59,2057.12,2063.57,1752.0979
1771152300.0,2063.57,2066.13,2059.58,2061.57,2943.0017
1771153200.0,2061.56,2066.53,2060.89,2063.82,1304.8222
1771154100.0,2063.82,2067.01,2060.0,2062.25,1433.482
1771155000.0,2062.24,2063.43,2058.61,2062.37,1228.6036
1771155900.0,2062.36,2063.26,2058.9,2061.96,925.0113
1771156800.0,2061.96,2063.0,2056.72,2059.85,1367.2191
1771157700.0,2059.84,2066.6,2056.75,2066.36,2310.4757
1771158600.0,2066.35,2068.63,2058.17,2061.41,1814.4537
1771159500.0,2061.4,2061.4,2011.0,2011.0,21959.9332
1771160400.0,2011.0,2025.79,2010.55,2020.14,13598.1771
1771161300.0,2020.13,2028.34,2006.6,2008.8,12126.2494
1771162200.0,2008.8,2014.45,2003.25,2007.16,10246.5745
1771163100.0,2007.16,2011.63,1994.05,2002.46,13021.1883
1771164000.0,2002.45,2006.39,1993.3,1997.78,8422.0637
1771164900.0,1997.79,2004.53,1996.66,2002.92,5150.7416
1771165800.0,2002.93,2012.43,1999.23,2011.4,6559.7046
1771166700.0,2011.41,2012.14,2007.4,2010.32,3339.34
1771167600.0,2010.32,2015.07,2008.37,2013.2,5593.3544
1771168500.0,2013.2,2013.2,2003.43,2003.82,3647.1779
1771169400.0,2003.81,2009.81,2002.5,2009.8,2746.6687
1771170300.0,2009.8,2012.49,2006.0,2011.29,3803.1975
1771171200.0,2011.29,2011.3,1993.35,2004.12,32130.1483
1771172100.0,2004.12,2007.5,1997.31,2007.5,14788.9337
1771173000.0,2007.5,2009.24,2002.18,2009.11,2803.9881
1771173900.0,2009.11,2010.18,2005.37,2006.27,2419.0538
1771174800.0,2006.27,2009.05,2004.22,2005.38,2364.6472
1771175700.0,2005.37,2005.37,1996.04,1998.44,3949.8735
1771176600.0,1998.44,2000.46,1987.0,1987.27,7552.992
1771177500.0,1987.28,1987.28,1957.9,1971.3,25529.6976
1771178400.0,1971.3,1980.07,1962.92,1974.5,8295.4633
1771179300.0,1974.51,1981.36,1968.99,1971.07,9354.7495
1771180200.0,1971.07,1971.82,1955.14,1966.4,53258.7366
1771181100.0,1966.4,1966.82,1952.62,1959.24,15521.7431
1771182000.0,1959.24,1961.96,1932.68,1941.86,87019.7912
1771182900.0,1941.87,1952.28,1935.97,1949.59,8579.8105
1771183800.0,1949.6,1949.92,1928.88,1935.43,9523.1069
1771184700.0,1935.42,1946.38,1935.1,1942.23,6590.976
1771185600.0,1942.22,1949.92,1933.77,1948.06,5428.4446
1771186500.0,1948.05,1950.02,1939.3,1949.56,3701.9986
1771187400.0,1949.56,1958.54,1947.48,1953.15,4674.6266
1771188300.0,1953.14,1955.3,1945.49,1950.11,3184.5672
1771189200.0,1950.11,1958.94,1950.0,1957.19,2442.8389
1771190100.0,1957.19,1960.44,1953.21,1955.55,2276.4323
1771191000.0,1955.54,1965.77,1954.59,1956.03,3549.0994
1771191900.0,1956.02,1960.46,1954.08,1958.55,1726.7824
1771192800.0,1958.55,1964.76,1956.58,1960.1,1948.9616
1771193700.0,1960.11,1968.37,1959.73,1963.48,2387.923
1771194600.0,1963.49,1967.94,1962.84,1966.77,1794.5103
