timestamp,open,high,low,close,volume
1771142400.0,2091.41,2096.82,2054.36,2061.96,52092.5746
1771156800.0,2061.96,2068.63,1993.3,2011.29,115706.5194
1771171200.0,2011.29,2011.3,1928.88,1942.23,289683.7113
1771185600.0,1942.22,1974.51,1933.77,1966.58,55270.2099
1771200000.0,1966.59,1981.2,1948.76,1958.78,47402.3615
1771214400.0,1958.78,1978.64,1952.91,1971.13,38495.4814
1771228800.0,1971.14,1993.35,1957.12,1976.15,51619.9007
1771243200.0,1976.16,2023.51,1937.24,1956.65,110856.7205
1771257600.0,1956.65,1988.4,1956.31,1974.04,57117.5097
1771272000.0,1974.04,2004.02,1971.1,1998.33,45855.9695
1771286400.0,1998.34,2008.58,1979.7,1985.7,39980.2922
1771300800.0,1985.69,1998.48,1964.72,1985.91,44990.1813
1771315200.0,1985.91,1990.88,1961.71,1968.47,47256.3661
1771329600.0,1968.47,2002.7,1941.66,1968.58,117605.2683
1771344000.0,1968.59,2015.33,1954.03,1998.14,117627.2187
1771358400.0,1998.15,2004.0,1987.57,1991.66,38787.6161
1771372800.0,1991.67,2000.56,1968.68,1997.07,48694.6631
1771387200.0,1997.08,2023.52,1993.35,2018.07,37645.5204
1771401600.0,2018.06,2039.05,1976.57,1981.43,60451.9639
1771416000.0,1981.44,2010.3,1954.3,1985.48,108443.0065
1771430400.0,1985.48,1987.89,1923.78,1941.03,95520.9971
1771444800.0,1941.04,1956.79,1935.82,1955.91,42882.8576
1771459200.0,1955.9,1974.73,1950.5,1972.33,26076.3731
1771473600.0,1972.32,1987.55,1964.2,1981.76,34121.8946
1771488000.0,1981.76,1982.54,1948.16,1949.58,43208.626
1771502400.0,1949.59,1956.18,1911.49,1926.3,102895.4861
1771516800.0,1926.29,1947.52,1907.0,1941.34,63444.2011
1771531200.0,1941.33,1952.57,1934.79,1949.08,30510.4924
1771545600.0,1949.08,1964.54,1947.41,1954.85,28686.3728
1771560000.0,1954.85,1968.55,1931.01,1960.97,55966.1225
1771574400.0,1960.93,1973.86,1940.58,1943.98,58746.4014
1771588800.0,1943.99,1980.49,1922.97,1963.95,121943.2751
1771603200.0,1963.96,1981.18,1939.21,1963.69,94955.2126
1771617600.0,1963.69,1975.27,1961.6,1968.88,25956.1713
1771632000.0,1968.88,1970.7,1955.62,1959.03,16581.1973
1771646400.0,1959.03,1966.09,1956.21,1962.71,14321.5832
1771660800.0,1962.7,1988.6,1962.0,1977.02,40811.7456
1771675200.0,1977.02,1995.56,1969.49,1988.13,48823.033
1771689600.0,1988.13,1995.31,1976.41,1988.35,33339.759
1771704000.0,1988.34,1990.41,1970.0,1973.35,25296.5275
1771718400.0,1973.35,1982.99,1967.4,1974.71,20908.1331
1771732800.0,1974.71,1979.54,1970.2,1975.88,16211.4013
1771747200.0,1975.87,1983.13,1970.58,1980.78,17778.8113
1771761600.0,1980.79,1981.6,1943.53,1953.98,50424.8978
1771776000.0,1953.99,1955.56,1935.0,1943.74,29014.4909
1771790400.0,1943.73,1960.95,1939.81,1957.82,20987.9138
1771804800.0,1957.82,1958.33,1847.46,1862.87,167470.8913
1771819200.0,1862.88,1888.71,1853.34,1885.5,66206.0759
1771833600.0,1885.5,1928.19,1877.23,1915.3,69463.5612
1771848000.0,1915.29,1935.52,1892.68,1895.65,88300.1008
1771862400.0,1895.65,1900.18,1837.13,1857.19,118579.9054
