timestamp,open,high,low,close,volume
1774526400.0,4415.0,4500.0,4410.0,4437.59,1356.7306
1774540800.0,4437.6,4441.45,4364.82,4368.4,601.7244
1774555200.0,4368.59,4421.39,4357.7,4406.39,661.2837
1774569600.0,4406.4,4444.59,4377.8,4436.82,402.637
1774584000.0,4437.4,4471.06,4430.8,4444.0,366.0394
1774598400.0,4444.2,4447.79,4401.65,4415.41,1242.1534
1774612800.0,4415.44,4545.69,4408.95,4513.72,1379.3713
1774627200.0,4513.78,4527.95,4478.83,4518.23,1099.5127
1774641600.0,4518.31,4523.69,4483.0,4494.53,494.1153
1774656000.0,4494.53,4497.26,4484.8,4489.6,1227.3572
1774670400.0,4489.61,4499.3,4484.57,4496.59,2242.5915
1774684800.0,4496.58,4496.58,4491.8,4494.35,2375.0163
1774699200.0,4494.35,4499.0,4485.0,4492.65,1673.3362
1774713600.0,4492.64,4493.49,4489.13,4492.28,1164.422
1774728000.0,4492.28,4492.92,4487.25,4488.26,1690.7188
1774742400.0,4488.32,4490.8,4484.0,4490.01,3310.8241
1774756800.0,4490.0,4490.01,4486.66,4488.12,916.442
1774771200.0,4488.13,4490.64,4483.95,4489.73,1178.6877
1774785600.0,4489.74,4504.49,4489.73,4497.82,1526.0947
1774800000.0,4497.82,4504.64,4496.0,4500.26,827.2777
1774814400.0,4500.25,4509.99,4443.35,4447.52,1814.3696
1774828800.0,4447.74,4515.5,4420.01,4495.06,1336.717
1774843200.0,4495.07,4550.04,4483.92,4524.52,2736.7481
1774857600.0,4524.52,4575.0,4522.17,4554.71,1298.6591
1774872000.0,4554.72,4573.0,4508.57,4536.61,1988.3541
1774886400.0,4536.6,4537.2,4486.45,4507.84,961.5992
1774900800.0,4507.84,4516.03,4485.87,4505.71,361.758
1774915200.0,4505.7,4606.99,4476.1,4547.26,1142.4141
1774929600.0,4547.27,4569.0,4535.61,4556.21,648.2914
1774944000.0,4556.2,4581.42,4522.82,4571.95,723.2353
1774958400.0,4571.95,4613.63,4557.85,4591.65,1302.0219
1774972800.0,4591.47,4663.65,4590.0,4661.28,1141.3198
1774987200.0,4661.27,4673.54,4634.29,4670.22,1156.3805
1775001600.0,4670.21,4696.63,4653.53,4655.68,562.1145
1775016000.0,4655.69,4717.82,4642.7,4684.15,603.9163
1775030400.0,4684.11,4731.94,4682.74,4721.91,792.7342
1775044800.0,4721.9,4756.0,4688.37,4754.55,1285.2489
1775059200.0,4754.55,4760.83,4711.02,4732.34,725.6412
1775073600.0,4732.9,4761.42,4719.64,4746.96,498.3065
1775088000.0,4746.78,4761.03,4625.06,4650.49,1949.2368
1775102400.0,4650.48,4653.23,4533.89,4618.98,1405.264
1775116800.0,4619.33,4623.75,4573.05,4578.18,935.6462
1775131200.0,4577.77,4671.05,4558.0,4633.86,1411.0083
1775145600.0,4633.86,4655.0,4619.35,4645.23,700.3111
